Date,Open,High,Low,Close,Adj Close,Volume
1966-06-06,6.567886,6.583523,6.528791,6.583523,1.232621,172658
1966-06-07,6.583523,6.622618,6.528791,6.599161,1.243228,191843
1966-06-08,6.599161,6.653894,6.583523,6.622618,1.247646,187046
1966-06-09,6.622618,6.692988,6.599161,6.646075,1.252066,262185
1966-06-10,6.685169,6.786815,6.685169,6.786815,1.278579,282968
1966-06-13,6.818091,6.872823,6.818091,6.865004,1.293310,225415
1966-06-14,6.865004,6.966650,6.849366,6.943193,1.308040,284566
1966-06-15,6.966650,7.068296,6.966650,6.990107,1.316877,241402
1966-06-16,6.990107,6.997926,6.943193,6.951012,1.309512,220619
1966-06-17,6.951012,6.990107,6.904099,6.958831,1.310985,175856
1966-06-20,6.958831,7.021383,6.919737,7.021383,1.322769,180652
1966-06-21,7.021383,7.068296,6.990107,7.029201,1.324242,195040
1966-06-22,7.029201,7.091753,7.013564,7.068296,1.331608,212626
1966-06-23,7.068296,7.130847,7.037020,7.037020,1.325714,258987
1966-06-24,7.037020,7.146485,7.029201,7.123028,1.341919,148678
1966-06-27,7.146485,7.209036,7.146485,7.162123,1.349284,303751
1966-06-28,7.099572,7.099572,6.825910,6.849366,1.290364,292560
1966-06-29,6.825910,6.825910,6.708626,6.739902,1.269741,265382
1966-06-30,6.692988,6.692988,6.622618,6.638256,1.250593,235007
1966-07-01,6.646075,6.692988,6.646075,6.646075,1.252066,246198
1966-07-05,6.646075,6.677350,6.599161,6.646075,1.252066,137487
1966-07-06,6.646075,6.872823,6.614799,6.833729,1.287416,225415
1966-07-07,6.833729,6.927556,6.771177,6.778996,1.277106,228612
1966-07-08,6.778996,6.825910,6.771177,6.802453,1.281525,131092
1966-07-11,6.818091,6.865004,6.818091,6.857185,1.291837,207829
1966-07-12,6.841548,6.841548,6.606980,6.606980,1.244700,187046
1966-07-13,6.606980,6.630437,6.575705,6.614799,1.246172,238205
1966-07-14,6.614799,6.669532,6.575705,6.614799,1.246172,166264
1966-07-15,6.614799,6.692988,6.599161,6.661713,1.255011,188645
1966-07-18,6.661713,6.692988,6.614799,6.677350,1.257957,201435
1966-07-19,6.677350,6.692988,6.622618,6.661713,1.255011,195040
1966-07-20,6.661713,6.692988,6.513153,6.520972,1.228496,246198
1966-07-21,6.520972,6.575705,6.489697,6.497515,1.224077,217422
1966-07-22,6.497515,6.528791,6.325499,6.341137,1.194617,254191
1966-07-25,6.341137,6.395870,6.114389,6.130027,1.154846,965608
1966-07-26,6.161302,6.247310,6.161302,6.192578,1.166630,337323
1966-07-27,6.223854,6.302043,6.223854,6.223854,1.172522,287764
1966-07-28,6.223854,6.239491,6.137846,6.145664,1.157792,203033
1966-07-29,6.145664,6.145664,5.942373,5.973648,1.125385,340521
1966-08-01,5.856365,5.856365,5.770357,5.785995,1.090034,391679
1966-08-02,5.785995,5.903278,5.754719,5.809451,1.094453,351711
1966-08-03,5.809451,5.911097,5.801632,5.887640,1.109182,324534
1966-08-04,5.887640,5.942373,5.848546,5.911097,1.113601,290961
1966-08-05,5.926735,6.044019,5.926735,5.926735,1.116547,318139
1966-08-08,5.926735,6.004924,5.918916,6.004924,1.131278,297356
1966-08-09,6.004924,6.067475,6.004924,6.028381,1.135696,206231
1966-08-10,6.028381,6.059656,5.911097,5.911097,1.113601,223816
1966-08-11,5.911097,5.911097,5.848546,5.911097,1.113601,206231
1966-08-12,5.911097,5.926735,5.785995,5.926735,1.116547,214224
1966-08-15,5.926735,5.958011,5.856365,5.864184,1.104763,191843
1966-08-16,5.754719,5.754719,5.645254,5.645254,1.063519,378889
1966-08-17,5.645254,5.653073,5.574884,5.629616,1.060573,452429
1966-08-18,5.621797,5.621797,5.496695,5.582703,1.051734,620291
1966-08-19,5.582703,5.692168,5.504514,5.504514,1.037005,538758
1966-08-22,5.504514,5.504514,5.332498,5.332498,1.004598,631482
1966-08-23,5.332498,5.488876,5.324679,5.410687,1.019328,561139
1966-08-24,5.449781,5.574884,5.449781,5.567065,1.048789,361303
1966-08-25,5.567065,5.621797,5.488876,5.496695,1.035532,335724
1966-08-26,5.496695,5.504514,5.379411,5.418506,1.020801,442837
1966-08-29,5.418506,5.418506,5.316860,5.316860,1.001652,601107
1966-08-30,5.316860,5.488876,5.223033,5.371592,1.011963,863292
1966-08-31,5.371592,5.434143,5.293403,5.316860,1.001652,530764
1966-09-01,5.316860,5.379411,5.293403,5.363773,1.010489,377290
1966-09-02,5.363773,5.371592,5.246490,5.269946,0.992814,644271
1966-09-06,5.269946,5.293403,5.223033,5.238671,0.986922,225415
1966-09-07,5.238671,5.238671,5.105749,5.129206,0.966300,551547
1966-09-08,5.129206,5.152663,5.004103,5.097930,0.960408,979996
1966-09-09,5.097930,5.121387,5.066655,5.066655,0.954516,362902
1966-09-12,5.082292,5.238671,5.082292,5.238671,0.986922,687436
1966-09-13,5.238671,5.293403,5.207395,5.246490,0.996126,597909
1966-09-14,5.254309,5.488876,5.254309,5.488876,1.042146,695429
1966-09-15,5.496695,5.613978,5.496695,5.567065,1.056992,513179
1966-09-16,5.567065,5.613978,5.535789,5.551427,1.054023,314942
1966-09-19,5.551427,5.629616,5.535789,5.629616,1.068869,303751
1966-09-20,5.629616,5.676530,5.582703,5.582703,1.059961,292560
1966-09-21,5.559246,5.559246,5.457600,5.457600,1.036209,404468
1966-09-22,5.457600,5.535789,5.363773,5.496695,1.043631,343718
1966-09-23,5.504514,5.559246,5.504514,5.520152,1.048084,239803
1966-09-26,5.504514,5.504514,5.387230,5.387230,1.022848,329330
1966-09-27,5.410687,5.512333,5.410687,5.488876,1.042146,378889
1966-09-28,5.488876,5.488876,5.238671,5.293403,1.005033,813732
1966-09-29,5.293403,5.309041,5.215214,5.277765,1.002065,375692
1966-09-30,5.277765,5.355954,5.199576,5.316860,1.009487,383685
1966-10-03,5.316860,5.363773,5.223033,5.223033,0.991672,310145
1966-10-04,5.223033,5.332498,5.176119,5.332498,1.012457,522771
1966-10-05,5.332498,5.410687,5.301222,5.301222,1.006518,254191
1966-10-06,5.301222,5.363773,5.277765,5.277765,1.002065,306948
1966-10-07,5.316860,5.418506,5.316860,5.340317,1.013941,410863
1966-10-10,5.340317,5.457600,5.238671,5.457600,1.036209,374093
1966-10-11,5.473238,5.606160,5.473238,5.481057,1.040661,422054
1966-10-12,5.481057,5.598341,5.434143,5.590522,1.061446,375692
1966-10-13,5.590522,5.645254,5.512333,5.543608,1.052539,407665
1966-10-14,5.543608,5.582703,5.434143,5.441962,1.033239,250994
1966-10-17,5.504514,5.590522,5.504514,5.543608,1.052539,385284
1966-10-18,5.598341,5.778176,5.598341,5.778176,1.097074,330928
1966-10-19,5.793813,5.895459,5.793813,5.817270,1.104498,714614
1966-10-20,5.817270,5.840727,5.770357,5.778176,1.097074,292560
1966-10-21,5.778176,5.840727,5.762538,5.817270,1.104498,321336
1966-10-24,5.817270,5.942373,5.817270,5.895459,1.119343,367698
1966-10-25,5.864184,5.864184,5.809451,5.848546,1.110435,311744
1966-10-26,5.872003,5.989286,5.872003,5.950192,1.129734,255790
1966-10-27,5.950192,6.020562,5.950192,5.997105,1.138642,319738
1966-10-28,5.997105,6.036200,5.918916,5.942373,1.128250,290961
1966-10-31,5.942373,5.965829,5.903278,5.965829,1.132703,207829
1966-11-01,5.965829,6.036200,5.965829,6.036200,1.146064,250994
1966-11-02,6.075294,6.161302,6.075294,6.075294,1.153487,334126
1966-11-03,6.075294,6.122208,6.004924,6.059656,1.150518,270178
1966-11-04,6.059656,6.098751,5.958011,6.067475,1.152002,318139
1966-11-07,6.067475,6.075294,5.973648,5.989286,1.137157,222218
1966-11-09,5.989286,6.028381,5.942373,6.004924,1.140126,329330
1966-11-10,6.020562,6.083113,6.020562,6.036200,1.146064,252593
1966-11-11,6.036200,6.145664,6.036200,6.145664,1.166848,393277
1966-11-14,6.145664,6.153483,6.044019,6.083113,1.154971,225415
1966-11-15,6.083113,6.122208,6.004924,6.106570,1.159425,246198
1966-11-16,6.106570,6.130027,6.067475,6.067475,1.152002,268580
1966-11-17,6.067475,6.114389,6.020562,6.090932,1.156456,204632
1966-11-18,6.090932,6.122208,6.090932,6.098751,1.157940,319738
1966-11-21,6.075294,6.075294,5.973648,6.044019,1.147550,460422
1966-11-22,6.044019,6.098751,5.981467,6.098751,1.157940,306948
1966-11-23,6.098751,6.122208,6.044019,6.067475,1.152002,362902
1966-11-25,6.067475,6.114389,6.044019,6.083113,1.154971,366100
1966-11-28,6.090932,6.239491,6.090932,6.216035,1.180207,255790
1966-11-29,6.216035,6.231672,6.114389,6.130027,1.163880,250994
1966-11-30,6.130027,6.161302,6.051838,6.130027,1.163880,270178
1966-12-01,6.130027,6.208216,6.083113,6.137846,1.165364,274974
1966-12-02,6.137846,6.176940,6.106570,6.153483,1.168332,246198
1966-12-05,6.153483,6.247310,6.145664,6.247310,1.186147,318139
1966-12-06,6.247310,6.262948,6.176940,6.176940,1.180470,406067
1966-12-07,6.176940,6.208216,6.130027,6.130027,1.171504,335724
1966-12-08,6.137846,6.192578,6.137846,6.161302,1.177480,230211
1966-12-09,6.161302,6.176940,6.098751,6.098751,1.165526,290961
1966-12-12,6.114389,6.192578,6.114389,6.130027,1.171504,252593
1966-12-13,6.130027,6.169121,6.067475,6.067475,1.159549,270178
1966-12-14,6.067475,6.090932,6.036200,6.059656,1.158054,203033
1966-12-15,6.059656,6.075294,5.887640,5.911097,1.129663,334126
1966-12-16,5.887640,5.887640,5.817270,5.848546,1.117709,366100
1966-12-19,5.707805,5.707805,5.535789,5.621797,1.074375,776962
1966-12-20,5.567065,5.567065,5.465419,5.551427,1.060928,527567
1966-12-21,5.535789,5.535789,5.465419,5.527970,1.056444,390080
1966-12-22,5.527970,5.559246,5.441962,5.496695,1.050468,765772
1966-12-23,5.496695,5.496695,5.379411,5.402868,1.032537,481205
1966-12-27,5.402868,5.418506,5.269946,5.355954,1.023571,936831
1966-12-28,5.355954,5.457600,5.332498,5.395049,1.031042,529166
1966-12-29,5.395049,5.527970,5.387230,5.527970,1.056444,370896
1966-12-30,5.527970,5.598341,5.512333,5.535789,1.057939,243001
1967-01-03,5.567065,5.715624,5.567065,5.567065,1.063916,462021
1967-01-04,5.567065,5.598341,5.535789,5.582703,1.066905,305349
1967-01-05,5.582703,5.621797,5.543608,5.574884,1.065410,268580
1967-01-06,5.574884,5.590522,5.473238,5.504514,1.051962,410863
1967-01-09,5.488876,5.488876,5.363773,5.395049,1.031042,847305
1967-01-10,5.395049,5.418506,5.293403,5.363773,1.025066,455626
1967-01-11,5.363773,5.465419,5.293403,5.395049,1.031042,495593
1967-01-12,5.395049,5.567065,5.387230,5.418506,1.035525,474810
1967-01-13,5.418506,5.465419,5.363773,5.441962,1.040007,318139
1967-01-16,5.449781,5.527970,5.449781,5.465419,1.044492,486001
1967-01-17,5.465419,5.551427,5.449781,5.551427,1.060928,362902
1967-01-18,5.551427,5.582703,5.512333,5.551427,1.060928,625087
1967-01-19,5.551427,5.590522,5.535789,5.543608,1.059434,386882
1967-01-20,5.543608,5.574884,5.512333,5.551427,1.060928,482804
1967-01-23,5.551427,5.629616,5.527970,5.551427,1.060928,418856
1967-01-24,5.543608,5.543608,5.449781,5.473238,1.045985,458823
1967-01-25,5.496695,5.582703,5.496695,5.543608,1.059434,537159
1967-01-26,5.543608,5.723443,5.527970,5.551427,1.060928,460422
1967-01-27,5.551427,5.574884,5.520152,5.551427,1.060928,279770
1967-01-30,5.551427,5.559246,5.512333,5.512333,1.053456,482804
1967-01-31,5.512333,5.543608,5.496695,5.496695,1.050468,450830
1967-02-01,5.496695,5.653073,5.496695,5.504514,1.051962,474810
1967-02-02,5.504514,5.590522,5.504514,5.582703,1.066905,327731
1967-02-03,5.590522,5.629616,5.590522,5.613978,1.072881,500389
1967-02-06,5.613978,5.645254,5.590522,5.621797,1.074375,431646
1967-02-07,5.621797,5.629616,5.582703,5.590522,1.068399,238205
1967-02-08,5.590522,5.653073,5.574884,5.574884,1.065410,406067
1967-02-09,5.574884,5.598341,5.441962,5.441962,1.040007,468416
1967-02-10,5.441962,5.543608,5.418506,5.527970,1.056444,556343
1967-02-13,5.527970,5.535789,5.441962,5.441962,1.040007,262185
1967-02-14,5.441962,5.488876,5.426325,5.449781,1.041502,669850
1967-02-15,5.449781,5.496695,5.434143,5.449781,1.041502,511580
1967-02-16,5.449781,5.457600,5.348135,5.348135,1.022077,605903
1967-02-17,5.348135,5.371592,5.301222,5.309041,1.014605,628284
1967-02-20,5.285584,5.285584,5.191757,5.199576,0.993686,868088
1967-02-21,5.199576,5.207395,5.160482,5.183938,0.990698,521172
1967-02-23,5.183938,5.348135,5.183938,5.348135,1.022077,605903
1967-02-24,5.348135,5.434143,5.324679,5.379411,1.028053,415659
1967-02-27,5.379411,5.465419,5.301222,5.371592,1.026559,470014
1967-02-28,5.371592,5.441962,5.324679,5.395049,1.031042,396475
1967-03-01,5.395049,5.441962,5.324679,5.410687,1.034031,577126
1967-03-02,5.410687,5.520152,5.395049,5.488876,1.048974,551547
1967-03-03,5.488876,5.520152,5.426325,5.504514,1.051962,398073
1967-03-06,5.504514,5.590522,5.457600,5.457600,1.042996,441238
1967-03-07,5.457600,5.496695,5.379411,5.457600,1.050825,330928
1967-03-08,5.504514,5.582703,5.504514,5.551427,1.068891,335724
1967-03-09,5.551427,5.653073,5.504514,5.653073,1.088462,876081
1967-03-10,5.653073,5.778176,5.645254,5.660892,1.089968,880877
1967-03-13,5.660892,5.707805,5.637435,5.653073,1.088462,425251
1967-03-14,5.653073,5.699986,5.567065,5.699986,1.097494,343718
1967-03-15,5.715624,5.801632,5.715624,5.778176,1.112549,460422
1967-03-16,5.778176,5.895459,5.770357,5.887640,1.133626,577126
1967-03-17,5.887640,5.887640,5.770357,5.817270,1.120077,297356
1967-03-20,5.785995,5.785995,5.699986,5.762538,1.109539,556343
1967-03-21,5.762538,5.762538,5.574884,5.582703,1.074912,332527
1967-03-22,5.582703,5.598341,5.535789,5.567065,1.071902,495593
1967-03-23,5.559246,5.559246,5.457600,5.504514,1.059857,589916
1967-03-27,5.481057,5.481057,5.410687,5.434143,1.046308,420455
1967-03-28,5.434143,5.465419,5.371592,5.426325,1.044803,768969
1967-03-29,5.410687,5.410687,5.332498,5.355954,1.031254,492396
1967-03-30,5.355954,5.379411,5.324679,5.340317,1.028242,438041
1967-03-31,5.332498,5.332498,5.285584,5.309041,1.022220,805739
1967-04-03,5.309041,5.332498,5.238671,5.269946,1.014693,434843
1967-04-04,5.269946,5.309041,5.238671,5.309041,1.022220,495593
1967-04-05,5.309041,5.402868,5.309041,5.371592,1.034264,481205
1967-04-06,5.379411,5.457600,5.379411,5.395049,1.038782,578725
1967-04-07,5.395049,5.434143,5.348135,5.371592,1.034264,348514
1967-04-10,5.340317,5.340317,5.277765,5.285584,1.017704,490797
1967-04-11,5.293403,5.395049,5.293403,5.348135,1.029748,404468
1967-04-12,5.348135,5.355954,5.285584,5.316860,1.023726,390080
1967-04-13,5.316860,5.512333,5.301222,5.457600,1.050825,855298
1967-04-14,5.457600,5.653073,5.449781,5.645254,1.086956,941627
1967-04-17,5.645254,5.817270,5.606160,5.754719,1.108033,641074
1967-04-18,5.754719,5.801632,5.715624,5.770357,1.111044,816930
1967-04-19,5.770357,5.793813,5.699986,5.715624,1.100505,410863
1967-04-20,5.731262,5.832908,5.731262,5.817270,1.120077,657061
1967-04-21,5.817270,5.934554,5.817270,5.934554,1.142659,754581
1967-04-24,5.934554,5.942373,5.895459,5.934554,1.142659,679442
1967-04-25,5.879821,5.879821,5.801632,5.864184,1.129110,455626
1967-04-26,5.864184,5.879821,5.825089,5.872003,1.130616,703423
1967-04-27,5.872003,5.903278,5.856365,5.903278,1.136637,270178
1967-04-28,5.918916,5.942373,5.918916,5.934554,1.142659,501988
1967-05-01,5.934554,5.942373,5.887640,5.911097,1.138142,353310
1967-05-02,5.895459,5.895459,5.809451,5.817270,1.120077,486001
1967-05-03,5.817270,5.832908,5.770357,5.817270,1.120077,359705
1967-05-04,5.801632,5.801632,5.723443,5.770357,1.111044,446034
1967-05-05,5.770357,5.817270,5.731262,5.785995,1.114056,422054
1967-05-08,5.785995,5.793813,5.731262,5.746900,1.106528,255790
1967-05-09,5.746900,5.832908,5.699986,5.699986,1.097494,525968
1967-05-10,5.699986,5.754719,5.645254,5.699986,1.097494,478008
1967-05-11,5.715624,5.809451,5.715624,5.809451,1.118572,284566
1967-05-12,5.793813,5.793813,5.699986,5.699986,1.097494,639475
1967-05-15,5.699986,5.715624,5.598341,5.606160,1.079429,746587
1967-05-16,5.606160,5.645254,5.598341,5.629616,1.083946,271777
1967-05-17,5.629616,5.653073,5.567065,5.574884,1.073407,417258
1967-05-18,5.574884,5.621797,5.543608,5.598341,1.077923,295757
1967-05-19,5.598341,5.621797,5.574884,5.598341,1.077923,265382
1967-05-22,5.590522,5.590522,5.465419,5.574884,1.073407,462021
1967-05-23,5.574884,5.574884,5.504514,5.567065,1.071902,596311
1967-05-24,5.551427,5.551427,5.387230,5.441962,1.047813,351711
1967-05-25,5.441962,5.504514,5.434143,5.473238,1.053836,236606
1967-05-26,5.473238,5.527970,5.457600,5.520152,1.062868,196639
1967-05-29,5.504514,5.504514,5.395049,5.434143,1.046308,223816
1967-05-31,5.418506,5.418506,5.348135,5.379411,1.035769,207829
1967-06-01,5.379411,5.465419,5.340317,5.363773,1.032759,452429
1967-06-02,5.363773,5.410687,5.293403,5.316860,1.023726,358106
1967-06-05,5.316860,5.340317,5.238671,5.262127,1.013188,446034
1967-06-06,5.262127,5.355954,5.262127,5.332498,1.034733,650666
1967-06-07,5.332498,5.441962,5.277765,5.332498,1.034733,677844
1967-06-08,5.332498,5.363773,5.262127,5.363773,1.040801,372494
1967-06-09,5.363773,5.395049,5.332498,5.355954,1.039283,255790
1967-06-12,5.355954,5.512333,5.348135,5.465419,1.060524,273376
1967-06-13,5.473238,5.692168,5.473238,5.676530,1.101489,621890
1967-06-14,5.676530,5.723443,5.520152,5.551427,1.077214,377290
1967-06-15,5.551427,5.590522,5.473238,5.504514,1.068110,268580
1967-06-16,5.512333,5.629616,5.512333,5.567065,1.080248,235007
1967-06-19,5.567065,5.567065,5.512333,5.527970,1.072662,262185
1967-06-20,5.527970,5.527970,5.434143,5.457600,1.059008,348514
1967-06-21,5.457600,5.457600,5.332498,5.340317,1.036250,306948
1967-06-22,5.363773,5.426325,5.363773,5.418506,1.051421,289363
1967-06-23,5.543608,5.598341,5.543608,5.598341,1.086316,452429
1967-06-26,5.598341,5.660892,5.395049,5.410687,1.049904,346915
1967-06-27,5.434143,5.582703,5.434143,5.567065,1.080248,318139
1967-06-28,5.567065,5.574884,5.473238,5.488876,1.065076,417258
1967-06-29,5.488876,5.496695,5.395049,5.418506,1.051421,533962
1967-06-30,5.418506,5.488876,5.410687,5.434143,1.054456,243001
1967-07-03,5.434143,5.457600,5.410687,5.426325,1.052939,223816
1967-07-05,5.426325,5.473238,5.418506,5.434143,1.054456,604304
1967-07-06,5.434143,5.449781,5.402868,5.434143,1.054456,396475
1967-07-07,5.434143,5.457600,5.371592,5.395049,1.046870,431646
1967-07-10,5.395049,5.457600,5.363773,5.363773,1.040801,439639
1967-07-11,5.379411,5.504514,5.379411,5.488876,1.065076,415659
1967-07-12,5.520152,5.598341,5.520152,5.582703,1.083282,295757
1967-07-13,5.637435,5.692168,5.637435,5.660892,1.098455,326132
1967-07-14,5.825089,6.083113,5.825089,6.083113,1.180384,1245378
1967-07-17,6.083113,6.184759,6.036200,6.075294,1.178866,805739
1967-07-18,6.075294,6.403689,6.059656,6.364594,1.235002,1122279
1967-07-19,6.286405,6.286405,6.216035,6.223854,1.207693,709817
1967-07-20,6.223854,6.395870,6.161302,6.395870,1.241072,529166
1967-07-21,6.466240,6.614799,6.466240,6.552248,1.271416,797745
1967-07-24,6.513153,6.513153,6.380232,6.458421,1.253210,497192
1967-07-25,6.458421,6.481878,6.341137,6.411507,1.244105,525968
1967-07-26,6.411507,6.458421,6.403689,6.442783,1.252178,287764
1967-07-27,6.442783,6.606980,6.427145,6.544429,1.271933,581922
1967-07-28,6.575705,6.646075,6.575705,6.638256,1.290169,612298
1967-07-31,6.653894,6.802453,6.653894,6.755540,1.312963,478008
1967-08-01,6.755540,6.786815,6.724264,6.778996,1.317522,367698
1967-08-02,6.778996,6.841548,6.755540,6.755540,1.312963,450830
1967-08-03,6.739902,6.739902,6.646075,6.692988,1.300806,605903
1967-08-04,6.692988,6.724264,6.685169,6.692988,1.300806,270178
1967-08-07,6.692988,6.708626,6.661713,6.677350,1.297768,255790
1967-08-08,6.677350,6.692988,6.661713,6.692988,1.300806,254191
1967-08-09,6.692988,6.716445,6.677350,6.700807,1.302325,222218
1967-08-10,6.700807,6.708626,6.677350,6.685169,1.299287,308547
1967-08-11,6.685169,6.692988,6.536610,6.567886,1.276492,541955
1967-08-14,6.560067,6.560067,6.333318,6.458421,1.255218,388481
1967-08-15,6.458421,6.497515,6.419326,6.458421,1.255218,380488
1967-08-16,6.458421,6.489697,6.419326,6.466240,1.256737,230211
1967-08-17,6.505334,6.591342,6.505334,6.591342,1.281051,303751
1967-08-18,6.591342,6.677350,6.575705,6.622618,1.287130,231810
1967-08-21,6.622618,6.653894,6.614799,6.638256,1.290169,262185
1967-08-22,6.638256,6.716445,6.638256,6.653894,1.293208,382086
1967-08-23,6.646075,6.646075,6.606980,6.646075,1.291689,222218
1967-08-24,6.661713,6.724264,6.661713,6.724264,1.306885,284566
1967-08-25,6.724264,6.771177,6.692988,6.771177,1.316002,509981
1967-08-28,6.771177,6.896280,6.755540,6.841548,1.329680,700225
1967-08-29,6.833729,6.833729,6.739902,6.739902,1.309925,223816
1967-08-30,6.739902,6.857185,6.708626,6.849366,1.331199,243001
1967-08-31,6.849366,6.911918,6.818091,6.833729,1.328160,725804
1967-09-01,6.825910,6.825910,6.771177,6.778996,1.317522,219020
1967-09-05,6.778996,6.810272,6.755540,6.763358,1.314483,166264
1967-09-06,6.763358,6.786815,6.692988,6.763358,1.314483,263784
1967-09-07,6.763358,6.904099,6.763358,6.904099,1.341837,321336
1967-09-08,6.911918,7.060477,6.911918,7.013564,1.363112,834515
1967-09-11,7.029201,7.123028,7.029201,7.068296,1.373749,337323
1967-09-12,7.068296,7.083934,6.974469,6.974469,1.355514,166264
1967-09-13,6.990107,7.060477,6.990107,6.990107,1.358552,191843
1967-09-14,6.990107,7.091753,6.990107,6.997926,1.360072,219020
1967-09-15,6.997926,7.130847,6.982288,7.123028,1.384386,167862
1967-09-18,7.123028,7.224674,7.107391,7.216855,1.402622,295757
1967-09-19,7.209036,7.209036,7.130847,7.185580,1.396543,457225
1967-09-20,7.185580,7.185580,7.115209,7.123028,1.384386,198237
1967-09-21,7.123028,7.154304,7.044839,7.044839,1.369190,282968
1967-09-22,7.044839,7.123028,7.044839,7.123028,1.384386,223816
1967-09-25,7.123028,7.138666,7.044839,7.044839,1.369190,164665
1967-09-26,7.044839,7.099572,6.818091,6.849366,1.331199,274974
1967-09-27,6.865004,7.021383,6.865004,6.974469,1.355514,209428
1967-09-28,6.990107,7.052658,6.990107,6.997926,1.360072,207829
1967-09-29,7.005745,7.068296,7.005745,7.013564,1.363112,180652
1967-10-02,7.013564,7.044839,6.997926,7.013564,1.363112,177454
1967-10-03,7.013564,7.224674,7.005745,7.201217,1.399582,436442
1967-10-04,7.201217,7.248131,7.162123,7.185580,1.396543,353310
1967-10-05,7.185580,7.185580,7.115209,7.138666,1.387425,185448
1967-10-06,7.123028,7.123028,7.052658,7.052658,1.370709,163066
1967-10-09,7.052658,7.052658,6.896280,6.966650,1.353993,276573
1967-10-10,6.966650,6.997926,6.896280,6.896280,1.340317,295757
1967-10-11,6.896280,6.927556,6.865004,6.865004,1.334239,121500
1967-10-12,6.857185,6.857185,6.685169,6.685169,1.299287,190244
1967-10-13,6.685169,6.818091,6.599161,6.794634,1.320562,390080
1967-10-16,6.786815,6.786815,6.638256,6.677350,1.297768,233408
1967-10-17,6.677350,6.786815,6.677350,6.786815,1.319042,276573
1967-10-18,6.786815,6.810272,6.669532,6.810272,1.323601,262185
1967-10-19,6.810272,6.911918,6.732083,6.732083,1.308405,219020
1967-10-20,6.732083,6.747721,6.692988,6.708626,1.303845,174257
1967-10-23,6.708626,6.747721,6.614799,6.732083,1.308405,239803
1967-10-24,6.732083,6.833729,6.724264,6.763358,1.314483,298955
1967-10-25,6.763358,6.794634,6.646075,6.771177,1.316002,599508
1967-10-26,6.794634,6.911918,6.794634,6.896280,1.340317,492396
1967-10-27,6.896280,6.911918,6.825910,6.833729,1.328160,386882
1967-10-30,6.833729,6.849366,6.747721,6.771177,1.316002,182250
1967-10-31,6.724264,6.724264,6.630437,6.630437,1.288649,257389
1967-11-01,6.606980,6.606980,6.270767,6.286405,1.221786,639475
1967-11-02,6.286405,6.411507,6.278586,6.278586,1.220266,559541
1967-11-03,6.278586,6.348956,6.255129,6.255129,1.215707,258987
1967-11-06,6.255129,6.317680,6.192578,6.302043,1.224825,434843
1967-11-08,6.302043,6.474059,6.247310,6.247310,1.214187,407665
1967-11-09,6.247310,6.380232,6.239491,6.364594,1.236982,300553
1967-11-10,6.364594,6.442783,6.364594,6.419326,1.247620,407665
1967-11-13,6.419326,6.481878,6.286405,6.302043,1.224825,305349
1967-11-14,6.302043,6.317680,6.130027,6.161302,1.197472,406067
1967-11-15,6.161302,6.192578,6.090932,6.192578,1.203550,306948
1967-11-16,6.208216,6.434964,6.208216,6.434964,1.250659,541955
1967-11-17,6.434964,6.434964,6.325499,6.348956,1.233943,346915
1967-11-20,6.341137,6.341137,6.153483,6.302043,1.224825,431646
1967-11-21,6.333318,6.505334,6.333318,6.505334,1.264335,436442
1967-11-22,6.505334,6.567886,6.466240,6.552248,1.273453,356507
1967-11-24,6.552248,6.552248,6.388051,6.505334,1.264335,482804
1967-11-27,6.528791,6.622618,6.528791,6.544429,1.271933,430047
1967-11-28,6.544429,6.630437,6.528791,6.630437,1.288649,434843
1967-11-29,6.646075,6.755540,6.646075,6.692988,1.300806,322935
1967-11-30,6.685169,6.685169,6.513153,6.513153,1.265854,278172
1967-12-01,6.513153,6.528791,6.458421,6.497515,1.262815,219020
1967-12-04,6.497515,6.497515,6.395870,6.481878,1.259777,671449
1967-12-05,6.481878,6.552248,6.450602,6.489697,1.269259,228612
1967-12-06,6.489697,6.536610,6.474059,6.505334,1.272316,258987
1967-12-07,6.505334,6.520972,6.442783,6.458421,1.263141,334126
1967-12-08,6.442783,6.442783,6.255129,6.278586,1.227968,756179
1967-12-11,6.278586,6.325499,6.145664,6.161302,1.205030,358106
1967-12-12,6.161302,6.184759,6.036200,6.059656,1.185149,406067
1967-12-13,6.059656,6.145664,6.051838,6.145664,1.201972,452429
1967-12-14,6.145664,6.192578,6.098751,6.098751,1.192796,561139
1967-12-15,6.098751,6.114389,5.997105,6.020562,1.177504,652265
1967-12-18,6.020562,6.059656,5.942373,5.997105,1.172916,788153
1967-12-19,5.997105,6.004924,5.926735,5.973648,1.168329,541955
1967-12-20,5.973648,5.997105,5.942373,5.989286,1.171387,573929
1967-12-21,5.989286,6.004924,5.973648,5.997105,1.172916,390080
1967-12-22,5.997105,5.997105,5.950192,5.965829,1.166800,431646
1967-12-26,5.965829,5.989286,5.926735,5.942373,1.162212,406067
1967-12-27,5.942373,5.973648,5.770357,5.801632,1.134686,668252
1967-12-28,5.801632,5.856365,5.793813,5.848546,1.143860,594712
1967-12-29,5.942373,6.004924,5.942373,6.004924,1.174446,874482
1968-01-02,6.004924,6.004924,5.950192,5.981467,1.169858,254191
1968-01-03,5.981467,6.122208,5.973648,5.997105,1.172916,388481
1968-01-04,5.997105,6.020562,5.918916,5.942373,1.162212,431646
